id,Timestamp,Module,Method_Name,Arguments,Responses,Exceptions,Execution Time (Sec),Arrival_Time,Departure_Time
281,2022:03:31:00:32:13.882911,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 236199, X : X: 28989, Y : Y: 2",None,None,0.0003100000030826,2022:03:31:00:12:39.309481,2022:03:31:00:12:39.368097
300,2022:03:31:00:32:13.885941,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001981999957934,2022:03:31:00:12:40.499149,2022:03:31:00:12:40.557891
311,2022:03:31:00:32:13.886940,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 236199, X : X: 28989, Y : Y: 2",None,None,0.0003237999917473,2022:03:31:00:12:43.027911,2022:03:31:00:12:43.086647
330,2022:03:31:00:32:13.889931,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003123999922536,2022:03:31:00:12:44.226080,2022:03:31:00:12:44.285118
345,2022:03:31:00:32:13.892923,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 226755, X : X: 28989, Y : Y: 2",None,None,0.0002403999969828,2022:03:31:00:12:45.099060,2022:03:31:00:12:45.157589
360,2022:03:31:00:32:13.894314,N9,MVNG,"axes: 1,2,3,0",None,None,0.0004394999996293,2022:03:31:00:12:46.087629,2022:03:31:00:12:46.145622
375,2022:03:31:00:32:13.896746,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 217231, X : X: 28989, Y : Y: 2",None,None,0.0002321000065421,2022:03:31:00:12:46.961457,2022:03:31:00:12:47.019800
394,2022:03:31:00:32:13.899737,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002756000030785,2022:03:31:00:12:48.166553,2022:03:31:00:12:48.225031
409,2022:03:31:00:32:13.902743,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 207707, X : X: 28989, Y : Y: 2",None,None,0.0002954000083263,2022:03:31:00:12:49.038045,2022:03:31:00:12:49.095326
424,2022:03:31:00:32:13.904737,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001588000013725,2022:03:31:00:12:50.016358,2022:03:31:00:12:50.073967
435,2022:03:31:00:32:13.906712,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 198184, X : X: 28989, Y : Y: 2",None,None,0.0002320000057807,2022:03:31:00:12:50.658144,2022:03:31:00:12:50.716251
454,2022:03:31:00:32:13.909703,N9,MVNG,"axes: 1,2,3,0",None,None,0.000433899986092,2022:03:31:00:12:51.857743,2022:03:31:00:12:51.916049
469,2022:03:31:00:32:13.911698,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 188740, X : X: 28989, Y : Y: 2",None,None,0.0004496999899856,2022:03:31:00:12:52.730857,2022:03:31:00:12:52.789244
488,2022:03:31:00:32:13.914690,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001814999995985,2022:03:31:00:12:53.954794,2022:03:31:00:12:54.012133
503,2022:03:31:00:32:13.917682,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 188740, X : X: 28989, Y : Y: 2",None,None,0.0001900000061141,2022:03:31:00:12:55.677428,2022:03:31:00:12:55.736095
522,2022:03:31:00:32:13.920673,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003123999922536,2022:03:31:00:12:56.869165,2022:03:31:00:12:56.927324
533,2022:03:31:00:32:13.922668,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 189443, X : X: 28989, Y : Y: 2",None,None,0.0003430999931879,2022:03:31:00:12:57.519927,2022:03:31:00:12:57.578401
548,2022:03:31:00:32:13.924663,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001781000028131,2022:03:31:00:12:58.490403,2022:03:31:00:12:58.548053
559,2022:03:31:00:32:13.926356,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 195537, X : X: 28989, Y : Y: 2",None,None,0.0002465000143274,2022:03:31:00:12:59.132585,2022:03:31:00:12:59.191494
574,2022:03:31:00:32:13.928775,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001722000015433,2022:03:31:00:13:00.106459,2022:03:31:00:13:00.163638
585,2022:03:31:00:32:13.930771,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 205537, X : X: 28989, Y : Y: 2",None,None,0.0002128000051015,2022:03:31:00:13:00.754018,2022:03:31:00:13:00.813113
604,2022:03:31:00:32:13.933661,N9,MVNG,"axes: 1,2,3,0",None,None,0.000208700002986,2022:03:31:00:13:01.963777,2022:03:31:00:13:02.022118
619,2022:03:31:00:32:13.936446,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 215537, X : X: 28989, Y : Y: 2",None,None,0.0002568000054452,2022:03:31:00:13:02.842491,2022:03:31:00:13:02.901584
638,2022:03:31:00:32:13.938880,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001927999983308,2022:03:31:00:13:04.060295,2022:03:31:00:13:04.117796
653,2022:03:31:00:32:13.941541,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 225537, X : X: 28989, Y : Y: 2",None,None,0.0003821999998763,2022:03:31:00:13:04.935178,2022:03:31:00:13:04.993271
668,2022:03:31:00:32:13.943536,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002810999867506,2022:03:31:00:13:05.927372,2022:03:31:00:13:05.985740
679,2022:03:31:00:32:13.945531,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 235537, X : X: 28989, Y : Y: 2",None,None,0.0002256000007037,2022:03:31:00:13:06.581601,2022:03:31:00:13:06.640213
694,2022:03:31:00:32:13.947647,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001798000012058,2022:03:31:00:13:07.584645,2022:03:31:00:13:07.643548
705,2022:03:31:00:32:13.949130,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 245537, X : X: 28989, Y : Y: 2",None,None,0.0002124000020558,2022:03:31:00:13:08.241956,2022:03:31:00:13:08.300197
724,2022:03:31:00:32:13.952126,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001795999996829,2022:03:31:00:13:09.465037,2022:03:31:00:13:09.522424
735,2022:03:31:00:32:13.954118,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 255537, X : X: 28989, Y : Y: 2",None,None,0.0002292999997735,2022:03:31:00:13:10.116482,2022:03:31:00:13:10.174668
750,2022:03:31:00:32:13.956113,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002242000045953,2022:03:31:00:13:11.107551,2022:03:31:00:13:11.166364
761,2022:03:31:00:32:13.958109,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 265537, X : X: 28989, Y : Y: 2",None,None,0.0002229999954579,2022:03:31:00:13:11.759088,2022:03:31:00:13:11.816775
780,2022:03:31:00:32:13.961099,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003393999941181,2022:03:31:00:13:12.985837,2022:03:31:00:13:13.044596
791,2022:03:31:00:32:13.963094,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 275537, X : X: 28989, Y : Y: 2",None,None,0.0004376000142656,2022:03:31:00:13:13.626658,2022:03:31:00:13:13.685066
810,2022:03:31:00:32:13.965806,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002092000067932,2022:03:31:00:13:14.842306,2022:03:31:00:13:14.900990
825,2022:03:31:00:32:13.967801,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 285537, X : X: 28989, Y : Y: 2",None,None,0.0001532000023871,2022:03:31:00:13:15.716389,2022:03:31:00:13:15.774823
840,2022:03:31:00:32:13.969756,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002977999974973,2022:03:31:00:13:16.705281,2022:03:31:00:13:16.763791
851,2022:03:31:00:32:13.971751,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 295537, X : X: 28989, Y : Y: 2",None,None,0.0002347999979974,2022:03:31:00:13:17.357177,2022:03:31:00:13:17.415526
866,2022:03:31:00:32:13.974055,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003420999855734,2022:03:31:00:13:18.361611,2022:03:31:00:13:18.419647
877,2022:03:31:00:32:13.976016,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 296084, X : X: 28989, Y : Y: 2",None,None,0.0003343000134918,2022:03:31:00:13:19.058979,2022:03:31:00:13:19.116574
896,2022:03:31:00:32:13.979037,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001900000061141,2022:03:31:00:13:20.243533,2022:03:31:00:13:20.302003
907,2022:03:31:00:32:13.980040,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 296944, X : X: 28989, Y : Y: 2",None,None,0.0002345999964745,2022:03:31:00:13:20.882570,2022:03:31:00:13:20.941035
926,2022:03:31:00:32:13.983028,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002319000050192,2022:03:31:00:13:22.079884,2022:03:31:00:13:22.138048
937,2022:03:31:00:32:13.984060,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 300225, X : X: 28989, Y : Y: 2",None,None,0.0002213999978266,2022:03:31:00:13:22.731236,2022:03:31:00:13:22.789632
956,2022:03:31:00:32:13.987053,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001720000000204,2022:03:31:00:13:23.926754,2022:03:31:00:13:23.984034
971,2022:03:31:00:32:13.989048,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 310225, X : X: 28989, Y : Y: 2",None,None,0.0002317000034963,2022:03:31:00:13:24.797685,2022:03:31:00:13:24.854620
986,2022:03:31:00:32:13.991043,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 310225, X : X: 28989, Y : Y: 2",None,None,0.0003000999859068,2022:03:31:00:13:25.749839,2022:03:31:00:13:25.808931
1001,2022:03:31:00:32:13.993037,N9,ARM,"v : velocity: -95000, A : acceleration: 217000, R : relative: 303116, X : X: 28989, Y : Y: 2",None,None,0.0002936999953817,2022:03:31:00:13:26.702068,2022:03:31:00:13:26.760617
1020,2022:03:31:00:32:13.996030,N9,MVNG,"axes: 1,2,3,0",None,None,0.000234699997236,2022:03:31:00:13:27.892677,2022:03:31:00:13:27.951402
1031,2022:03:31:00:32:13.998024,N9,ARM,"v : velocity: -96349, A : acceleration: 217000, R : relative: 303116, X : X: 28989, Y : Y: 2",None,None,0.0003523000050336,2022:03:31:00:13:28.542077,2022:03:31:00:13:28.600669
1046,2022:03:31:00:32:14.000019,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001989000011235,2022:03:31:00:13:29.516697,2022:03:31:00:13:29.574254
1057,2022:03:31:00:32:14.001016,N9,ARM,"v : velocity: -106349, A : acceleration: 215593, R : relative: 303116, X : X: 28989, Y : Y: 2",None,None,0.000329700007569,2022:03:31:00:13:30.156771,2022:03:31:00:13:30.215238
1076,2022:03:31:00:32:14.004008,N9,MVNG,"axes: 1,2,3,0",None,None,0.00021199999901,2022:03:31:00:13:31.379266,2022:03:31:00:13:31.437322
1087,2022:03:31:00:32:14.006003,N9,ARM,"v : velocity: -116349, A : acceleration: 214187, R : relative: 303116, X : X: 28989, Y : Y: 2",None,None,0.00020759999461,2022:03:31:00:13:32.024655,2022:03:31:00:13:32.083406
1106,2022:03:31:00:32:14.007997,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003118999884463,2022:03:31:00:13:33.240532,2022:03:31:00:13:33.298766
1117,2022:03:31:00:32:14.009992,N9,ARM,"v : velocity: -126348, A : acceleration: 212780, R : relative: 303116, X : X: 28989, Y : Y: 2",None,None,0.0002818999928422,2022:03:31:00:13:33.882039,2022:03:31:00:13:33.939975
1132,2022:03:31:00:32:14.011987,N9,MVNG,"axes: 1,2,3,0",None,None,0.000212900005863,2022:03:31:00:13:34.869750,2022:03:31:00:13:34.928741
1143,2022:03:31:00:32:14.013982,N9,ARM,"v : velocity: -136348, A : acceleration: 212233, R : relative: 303116, X : X: 28989, Y : Y: 2",None,None,0.0003371000057086,2022:03:31:00:13:35.511938,2022:03:31:00:13:35.570969
1158,2022:03:31:00:32:14.015976,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001941999944392,2022:03:31:00:13:36.511760,2022:03:31:00:13:36.570207
1169,2022:03:31:00:32:14.017997,N9,ARM,"v : velocity: -146348, A : acceleration: 211686, R : relative: 303116, X : X: 28989, Y : Y: 2",None,None,0.0002072000061161,2022:03:31:00:13:37.152497,2022:03:31:00:13:37.210672
1188,2022:03:31:00:32:14.020993,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001915000029839,2022:03:31:00:13:38.374520,2022:03:31:00:13:38.432750
1199,2022:03:31:00:32:14.021994,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003063000040128,2022:03:31:00:13:39.017690,2022:03:31:00:13:39.077024
1214,2022:03:31:00:32:14.023992,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002009000018006,2022:03:31:00:13:39.892310,2022:03:31:00:13:39.950806
1229,2022:03:31:00:32:14.026978,N9,ARM,"v : velocity: -156347, A : acceleration: 211061, R : relative: 303663, X : X: 28989, Y : Y: 2",None,None,0.0002015000063693,2022:03:31:00:13:40.769388,2022:03:31:00:13:40.828397
1248,2022:03:31:00:32:14.028971,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002363999956287,2022:03:31:00:13:41.982952,2022:03:31:00:13:42.040736
1259,2022:03:31:00:32:14.030966,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002228999946964,2022:03:31:00:13:42.630108,2022:03:31:00:13:42.688161
1274,2022:03:31:00:32:14.032963,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002302000066265,2022:03:31:00:13:43.505598,2022:03:31:00:13:43.564498
1285,2022:03:31:00:32:14.034966,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002037999947788,2022:03:31:00:13:44.154581,2022:03:31:00:13:44.213334
1296,2022:03:31:00:32:14.035923,N9,ARM,"v : velocity: -166347, A : acceleration: 210435, R : relative: 303663, X : X: 28989, Y : Y: 2",None,None,0.0002477999951224,2022:03:31:00:13:44.805661,2022:03:31:00:13:44.865380
1315,2022:03:31:00:32:14.039294,N9,MVNG,"axes: 1,2,3,0",None,None,0.0004192999913357,2022:03:31:00:13:46.044425,2022:03:31:00:13:46.103924
1326,2022:03:31:00:32:14.040292,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002748999977484,2022:03:31:00:13:46.693237,2022:03:31:00:13:46.752256
1337,2022:03:31:00:32:14.042286,N9,MVNG,"axes: 1,2,3,0",None,None,0.0004391999973449,2022:03:31:00:13:47.361588,2022:03:31:00:13:47.421004
1348,2022:03:31:00:32:14.043284,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001822000049287,2022:03:31:00:13:48.012253,2022:03:31:00:13:48.071764
1363,2022:03:31:00:32:14.046310,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002210999955423,2022:03:31:00:13:48.896481,2022:03:31:00:13:48.955843
1378,2022:03:31:00:32:14.048302,N9,ARM,"v : velocity: -176347, A : acceleration: 209810, R : relative: 303663, X : X: 28989, Y : Y: 2",None,None,0.0003726000140886,2022:03:31:00:13:49.781122,2022:03:31:00:13:49.839646
1397,2022:03:31:00:32:14.051294,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002709999971557,2022:03:31:00:13:51.453889,2022:03:31:00:13:51.513426
1408,2022:03:31:00:32:14.052296,N9,ARM,"v : velocity: -186346, A : acceleration: 209263, R : relative: 304210, X : X: 28989, Y : Y: 2",None,None,0.0002320000057807,2022:03:31:00:13:52.108885,2022:03:31:00:13:52.167711
1427,2022:03:31:00:32:14.055284,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002136999974027,2022:03:31:00:13:53.780582,2022:03:31:00:13:53.839465
1438,2022:03:31:00:32:14.057276,N9,ARM,"v : velocity: -196346, A : acceleration: 208169, R : relative: 304758, X : X: 28989, Y : Y: 2",None,None,0.0003485000052023,2022:03:31:00:13:54.435372,2022:03:31:00:13:54.494548
1457,2022:03:31:00:32:14.059277,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002975999959744,2022:03:31:00:13:55.672373,2022:03:31:00:13:55.731909
1468,2022:03:31:00:32:14.061270,N9,ARM,"v : velocity: -206346, A : acceleration: 207075, R : relative: 304758, X : X: 28989, Y : Y: 2",None,None,0.0003412000078242,2022:03:31:00:13:56.331164,2022:03:31:00:13:56.391205
1487,2022:03:31:00:32:14.064266,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002035000070463,2022:03:31:00:13:57.580626,2022:03:31:00:13:57.638736
1498,2022:03:31:00:32:14.065254,N9,ARM,"v : velocity: -216346, A : acceleration: 205903, R : relative: 304758, X : X: 28989, Y : Y: 2",None,None,0.0002243000053567,2022:03:31:00:13:58.237542,2022:03:31:00:13:58.296804
1517,2022:03:31:00:32:14.068248,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003635000030044,2022:03:31:00:13:59.471338,2022:03:31:00:13:59.530923
1528,2022:03:31:00:32:14.070244,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002096999960485,2022:03:31:00:14:00.128001,2022:03:31:00:14:00.187434
1539,2022:03:31:00:32:14.071240,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002768000122159,2022:03:31:00:14:00.782307,2022:03:31:00:14:00.841015
1550,2022:03:31:00:32:14.073234,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001296999980695,2022:03:31:00:14:01.439854,2022:03:31:00:14:01.498994
1561,2022:03:31:00:32:14.075233,N9,ARM,"v : velocity: -226345, A : acceleration: 204809, R : relative: 304758, X : X: 28989, Y : Y: 2",None,None,0.000309199996991,2022:03:31:00:14:02.095646,2022:03:31:00:14:02.155160
1580,2022:03:31:00:32:14.077224,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002682000049389,2022:03:31:00:14:03.360874,2022:03:31:00:14:03.419865
1591,2022:03:31:00:32:14.079219,N9,ARM,"v : velocity: -236345, A : acceleration: 203636, R : relative: 304758, X : X: 28989, Y : Y: 2",None,None,0.0003050999948754,2022:03:31:00:14:04.014495,2022:03:31:00:14:04.074185
1610,2022:03:31:00:32:14.082212,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002247999946121,2022:03:31:00:14:05.261409,2022:03:31:00:14:05.320195
1625,2022:03:31:00:32:14.084211,N9,ARM,"v : velocity: -246345, A : acceleration: 202542, R : relative: 305305, X : X: 28989, Y : Y: 2",None,None,0.0002260000037495,2022:03:31:00:14:06.142999,2022:03:31:00:14:06.202417
1644,2022:03:31:00:32:14.086170,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002116999967256,2022:03:31:00:14:07.414602,2022:03:31:00:14:07.472784
1655,2022:03:31:00:32:14.088168,N9,ARM,"v : velocity: -256344, A : acceleration: 201448, R : relative: 305305, X : X: 28989, Y : Y: 2",None,None,0.0002961000136565,2022:03:31:00:14:08.073266,2022:03:31:00:14:08.132666
1674,2022:03:31:00:32:14.091160,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002342999941902,2022:03:31:00:14:09.349546,2022:03:31:00:14:09.408193
1689,2022:03:31:00:32:14.093186,N9,ARM,"v : velocity: -266344, A : acceleration: 200276, R : relative: 305305, X : X: 28989, Y : Y: 2",None,None,0.0004053000011481,2022:03:31:00:14:10.226141,2022:03:31:00:14:10.283950
1708,2022:03:31:00:32:14.095176,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003373000072315,2022:03:31:00:14:11.521812,2022:03:31:00:14:11.580409
1719,2022:03:31:00:32:14.097173,N9,ARM,"v : velocity: -276344, A : acceleration: 199182, R : relative: 305852, X : X: 28989, Y : Y: 2",None,None,0.0002750999992713,2022:03:31:00:14:12.177800,2022:03:31:00:14:12.236266
1738,2022:03:31:00:32:14.100168,N9,ARM,"v : velocity: -276344, A : acceleration: 199182, R : relative: 305305, X : X: 28989, Y : Y: 2",None,None,0.0002894999925047,2022:03:31:00:14:13.354441,2022:03:31:00:14:13.413791
1753,2022:03:31:00:32:14.102162,N9,ARM,"v : velocity: -276344, A : acceleration: 199182, R : relative: 305305, X : X: 28989, Y : Y: 2",None,None,0.000521200010553,2022:03:31:00:14:14.305147,2022:03:31:00:14:14.363193
1768,2022:03:31:00:32:14.104152,N9,ARM,"v : velocity: -276344, A : acceleration: 199182, R : relative: 305852, X : X: 28989, Y : Y: 2",None,None,0.0003856999974232,2022:03:31:00:14:15.242608,2022:03:31:00:14:15.301431
1787,2022:03:31:00:32:14.107143,N9,ARM,"v : velocity: -276344, A : acceleration: 199182, R : relative: 305305, X : X: 28989, Y : Y: 2",None,None,0.0002812999882735,2022:03:31:00:14:16.426097,2022:03:31:00:14:16.484811
1802,2022:03:31:00:32:14.109137,N9,ARM,"v : velocity: -276344, A : acceleration: 197541, R : relative: 305305, X : X: 28989, Y : Y: 2",None,None,0.0003249000001233,2022:03:31:00:14:17.375786,2022:03:31:00:14:17.435498
1817,2022:03:31:00:32:14.111133,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001609000028111,2022:03:31:00:14:18.498735,2022:03:31:00:14:18.557880
1828,2022:03:31:00:32:14.112131,N9,ARM,"v : velocity: -275797, A : acceleration: 197541, R : relative: 305305, X : X: 28989, Y : Y: 2",None,None,0.0002695999864954,2022:03:31:00:14:19.158074,2022:03:31:00:14:19.218196
1843,2022:03:31:00:32:14.114125,N9,MVNG,"axes: 1,2,3,0",None,None,0.000205400006962,2022:03:31:00:14:20.136622,2022:03:31:00:14:20.196221
1858,2022:03:31:00:32:14.117116,N9,ARM,"v : velocity: -275093, A : acceleration: 197541, R : relative: 305852, X : X: 28989, Y : Y: 2",None,None,0.0003844999882858,2022:03:31:00:14:21.023574,2022:03:31:00:14:21.082482
1877,2022:03:31:00:32:14.119113,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002169999934267,2022:03:31:00:14:22.247251,2022:03:31:00:14:22.307191
1888,2022:03:31:00:32:14.121106,N9,ARM,"v : velocity: -265093, A : acceleration: 196447, R : relative: 305852, X : X: 28989, Y : Y: 2",None,None,0.0003161999920848,2022:03:31:00:14:22.904823,2022:03:31:00:14:22.963309
1907,2022:03:31:00:32:14.124099,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002417000068817,2022:03:31:00:14:24.232116,2022:03:31:00:14:24.291752
1918,2022:03:31:00:32:14.125097,N9,ARM,"v : velocity: -255093, A : acceleration: 195510, R : relative: 305852, X : X: 28989, Y : Y: 2",None,None,0.0002429000014672,2022:03:31:00:14:24.880490,2022:03:31:00:14:24.939682
1933,2022:03:31:00:32:14.127091,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001454000012017,2022:03:31:00:14:25.934377,2022:03:31:00:14:25.992236
1944,2022:03:31:00:32:14.129091,N9,ARM,"v : velocity: -245093, A : acceleration: 194572, R : relative: 305852, X : X: 28989, Y : Y: 2",None,None,0.0002732000139076,2022:03:31:00:14:26.594576,2022:03:31:00:14:26.653866
1959,2022:03:31:00:32:14.131083,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003023000026587,2022:03:31:00:14:27.618692,2022:03:31:00:14:27.677838
1970,2022:03:31:00:32:14.133076,N9,ARM,"v : velocity: -235093, A : acceleration: 193634, R : relative: 305852, X : X: 28989, Y : Y: 2",None,None,0.0003119999892078,2022:03:31:00:14:28.282770,2022:03:31:00:14:28.341616
1985,2022:03:31:00:32:14.135072,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001882000069599,2022:03:31:00:14:29.315836,2022:03:31:00:14:29.374107
1996,2022:03:31:00:32:14.136066,N9,ARM,"v : velocity: -225093, A : acceleration: 192618, R : relative: 305852, X : X: 28989, Y : Y: 2",None,None,0.0001922999945236,2022:03:31:00:14:29.968856,2022:03:31:00:14:30.027805
2015,2022:03:31:00:32:14.139067,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003481000021565,2022:03:31:00:14:31.218096,2022:03:31:00:14:31.277792
