id,Timestamp,Module,Method_Name,Arguments,Responses,Exceptions,Execution Time (Sec),Arrival_Time,Departure_Time
540,2021:10:19:14:38:41.562696,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002916000084951,2021:10:19:14:33:43.347124,2021:10:19:14:33:43.356118
551,2021:10:19:14:38:41.564691,N9,ARM,"v : velocity: -135600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0004653999931178,2021:10:19:14:33:43.449723,2021:10:19:14:33:43.456720
566,2021:10:19:14:38:41.566685,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002283999929204,2021:10:19:14:33:43.668590,2021:10:19:14:33:43.676585
581,2021:10:19:14:38:41.573667,N9,ARM,"v : velocity: -135100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002507999888621,2021:10:19:14:33:43.795512,2021:10:19:14:33:43.800509
596,2021:10:19:14:38:41.577660,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002401999954599,2021:10:19:14:33:44.022372,2021:10:19:14:33:44.030368
611,2021:10:19:14:38:41.580649,N9,ARM,"v : velocity: -134600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002829000004567,2021:10:19:14:33:44.157290,2021:10:19:14:33:44.163286
626,2021:10:19:14:38:41.584639,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001972000027308,2021:10:19:14:33:44.382164,2021:10:19:14:33:44.389148
637,2021:10:19:14:38:41.590622,N9,ARM,"v : velocity: -134100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.000362299993867,2021:10:19:14:33:44.485087,2021:10:19:14:33:44.491084
652,2021:10:19:14:38:41.593614,N9,MVNG,"axes: 1,2,3,0",None,None,0.0004343999898992,2021:10:19:14:33:44.709518,2021:10:19:14:33:44.718512
667,2021:10:19:14:38:41.595608,N9,ARM,"v : velocity: -133600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002236000000266,2021:10:19:14:33:44.841435,2021:10:19:14:33:44.847432
686,2021:10:19:14:38:41.599597,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002316000027349,2021:10:19:14:33:45.081288,2021:10:19:14:33:45.088284
697,2021:10:19:14:38:41.600594,N9,ARM,"v : velocity: -133100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002279000036651,2021:10:19:14:33:45.184227,2021:10:19:14:33:45.190223
716,2021:10:19:14:38:41.608574,N9,MVNG,"axes: 1,2,3,0",None,None,0.000427299994044,2021:10:19:14:33:45.919299,2021:10:19:14:33:45.927291
727,2021:10:19:14:38:41.610568,N9,ARM,"v : velocity: -132600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002180000010412,2021:10:19:14:33:46.014240,2021:10:19:14:33:46.022240
742,2021:10:19:14:38:41.613560,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002038999955402,2021:10:19:14:33:46.235104,2021:10:19:14:33:46.242100
753,2021:10:19:14:38:41.615555,N9,ARM,"v : velocity: -132100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.000472699990496,2021:10:19:14:33:46.335042,2021:10:19:14:33:46.342039
772,2021:10:19:14:38:41.623533,N9,MVNG,"axes: 1,2,3,0",None,None,0.000288899987936,2021:10:19:14:33:47.069160,2021:10:19:14:33:47.077157
787,2021:10:19:14:38:41.626525,N9,ARM,"v : velocity: -131600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0004152999899815,2021:10:19:14:33:47.197081,2021:10:19:14:33:47.204091
806,2021:10:19:14:38:41.629517,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002536000101827,2021:10:19:14:33:47.445124,2021:10:19:14:33:47.453120
817,2021:10:19:14:38:41.634508,N9,ARM,"v : velocity: -131100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0001825999934226,2021:10:19:14:33:47.554051,2021:10:19:14:33:47.561047
836,2021:10:19:14:38:41.638494,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001381000038236,2021:10:19:14:33:48.285268,2021:10:19:14:33:48.292264
851,2021:10:19:14:38:41.641486,N9,ARM,"v : velocity: -130600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002262000052724,2021:10:19:14:33:48.416188,2021:10:19:14:33:48.424183
870,2021:10:19:14:38:41.650462,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002234999992651,2021:10:19:14:33:48.658128,2021:10:19:14:33:48.666121
881,2021:10:19:14:38:41.652457,N9,ARM,"v : velocity: -130100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0003075000131502,2021:10:19:14:33:48.761064,2021:10:19:14:33:48.767059
900,2021:10:19:14:38:41.656446,N9,MVNG,"axes: 1,2,3,0",None,None,0.000228100005188,2021:10:19:14:33:49.496258,2021:10:19:14:33:49.504254
911,2021:10:19:14:38:41.658442,N9,ARM,"v : velocity: -129600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002316000027349,2021:10:19:14:33:49.595199,2021:10:19:14:33:49.600196
930,2021:10:19:14:38:41.665422,N9,MVNG,"axes: 1,2,3,0",None,None,0.0006217000191099,2021:10:19:14:33:50.332315,2021:10:19:14:33:50.341318
945,2021:10:19:14:38:41.670413,N9,ARM,"v : velocity: -129100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.00020979999681,2021:10:19:14:33:50.472229,2021:10:19:14:33:50.479223
960,2021:10:19:14:38:41.673405,N9,MVNG,"axes: 1,2,3,0",None,None,0.000213999999687,2021:10:19:14:33:51.189529,2021:10:19:14:33:51.197523
971,2021:10:19:14:38:41.675395,N9,ARM,"v : velocity: -128600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002316000027349,2021:10:19:14:33:51.284470,2021:10:19:14:33:51.291465
986,2021:10:19:14:38:41.681379,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002365999971516,2021:10:19:14:33:51.998745,2021:10:19:14:33:52.007741
997,2021:10:19:14:38:41.683374,N9,ARM,"v : velocity: -128100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0003431999939493,2021:10:19:14:33:52.108678,2021:10:19:14:33:52.115675
1012,2021:10:19:14:38:41.686366,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002569000062067,2021:10:19:14:33:52.332542,2021:10:19:14:33:52.339537
1023,2021:10:19:14:38:41.688360,N9,ARM,"v : velocity: -127600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002857999934349,2021:10:19:14:33:52.447472,2021:10:19:14:33:52.455466
1042,2021:10:19:14:38:41.696339,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001615999935893,2021:10:19:14:33:53.185594,2021:10:19:14:33:53.192590
1057,2021:10:19:14:38:41.699331,N9,ARM,"v : velocity: -127100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0003627999976743,2021:10:19:14:33:53.317513,2021:10:19:14:33:53.323510
1072,2021:10:19:14:38:41.702323,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002109000051859,2021:10:19:14:33:54.031074,2021:10:19:14:33:54.040069
1083,2021:10:19:14:38:41.704317,N9,ARM,"v : velocity: -126600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002422999968985,2021:10:19:14:33:54.129021,2021:10:19:14:33:54.135017
1098,2021:10:19:14:38:41.710302,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002272999990964,2021:10:19:14:33:54.846155,2021:10:19:14:33:54.854150
1109,2021:10:19:14:38:41.712296,N9,ARM,"v : velocity: -126100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002973999944515,2021:10:19:14:33:54.950092,2021:10:19:14:33:54.959088
1128,2021:10:19:14:38:41.715288,N9,MVNG,"axes: 1,2,3,0",None,None,0.000215299995034,2021:10:19:14:33:55.679049,2021:10:19:14:33:55.687045
1143,2021:10:19:14:38:41.718280,N9,ARM,"v : velocity: -125600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002260000037495,2021:10:19:14:33:55.807054,2021:10:19:14:33:55.813049
1162,2021:10:19:14:38:41.726259,N9,MVNG,"axes: 1,2,3,0",None,None,0.000198800000362,2021:10:19:14:33:56.542107,2021:10:19:14:33:56.551100
1177,2021:10:19:14:38:41.729251,N9,ARM,"v : velocity: -125100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002318000042578,2021:10:19:14:33:56.673025,2021:10:19:14:33:56.679025
1196,2021:10:19:14:38:41.732243,N9,MVNG,"axes: 1,2,3,0",None,None,0.000205400006962,2021:10:19:14:33:56.914015,2021:10:19:14:33:56.922009
1207,2021:10:19:14:38:41.734238,N9,ARM,"v : velocity: -124600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002884000132326,2021:10:19:14:33:57.018951,2021:10:19:14:33:57.024946
1226,2021:10:19:14:38:41.741219,N9,MVNG,"axes: 1,2,3,0",None,None,0.0004578999942168,2021:10:19:14:33:57.755269,2021:10:19:14:33:57.763266
1241,2021:10:19:14:38:41.744211,N9,ARM,"v : velocity: -124100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0003599000046961,2021:10:19:14:33:57.883193,2021:10:19:14:33:57.889189
1256,2021:10:19:14:38:41.746206,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001795999996829,2021:10:19:14:33:58.589335,2021:10:19:14:33:58.596330
1271,2021:10:19:14:38:41.749197,N9,ARM,"v : velocity: -123600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002639000013004,2021:10:19:14:33:58.717257,2021:10:19:14:33:58.724253
1290,2021:10:19:14:38:41.756186,N9,MVNG,"axes: 1,2,3,0",None,None,0.000218400004087,2021:10:19:14:33:59.442019,2021:10:19:14:33:59.449014
1301,2021:10:19:14:38:41.759178,N9,ARM,"v : velocity: -123100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0003407000040169,2021:10:19:14:33:59.542553,2021:10:19:14:33:59.548549
1320,2021:10:19:14:38:41.764157,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003169999981764,2021:10:19:14:34:00.278101,2021:10:19:14:34:00.286095
1331,2021:10:19:14:38:41.766152,N9,ARM,"v : velocity: -122600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002482999989297,2021:10:19:14:34:00.374042,2021:10:19:14:34:00.381039
1346,2021:10:19:14:38:41.772137,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002169000072171,2021:10:19:14:34:00.590916,2021:10:19:14:34:00.597912
1357,2021:10:19:14:38:41.774131,N9,ARM,"v : velocity: -122100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.000273699988611,2021:10:19:14:34:00.693863,2021:10:19:14:34:00.700123
1372,2021:10:19:14:38:41.777124,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001966999989235,2021:10:19:14:34:01.401262,2021:10:19:14:34:01.408259
1383,2021:10:19:14:38:41.779119,N9,ARM,"v : velocity: -121600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0003713000041898,2021:10:19:14:34:01.507199,2021:10:19:14:34:01.514193
1402,2021:10:19:14:38:41.782109,N9,MVNG,"axes: 1,2,3,0",None,None,0.000244399998337,2021:10:19:14:34:02.238940,2021:10:19:14:34:02.247936
1413,2021:10:19:14:38:41.788098,N9,ARM,"v : velocity: -121100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0003087999939452,2021:10:19:14:34:02.337885,2021:10:19:14:34:02.345880
1428,2021:10:19:14:38:41.791086,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003051999956369,2021:10:19:14:34:02.550760,2021:10:19:14:34:02.556756
1443,2021:10:19:14:38:41.794078,N9,ARM,"v : velocity: -120600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002857999934349,2021:10:19:14:34:02.681684,2021:10:19:14:34:02.687681
1462,2021:10:19:14:38:41.797070,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003662999952211,2021:10:19:14:34:03.409141,2021:10:19:14:34:03.417135
1473,2021:10:19:14:38:41.803054,N9,ARM,"v : velocity: -120100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.000246400013566,2021:10:19:14:34:03.505083,2021:10:19:14:34:03.511078
1492,2021:10:19:14:38:41.807043,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001999999949475,2021:10:19:14:34:04.238490,2021:10:19:14:34:04.246487
1503,2021:10:19:14:38:41.809038,N9,ARM,"v : velocity: -119600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0010809999657794,2021:10:19:14:34:04.334433,2021:10:19:14:34:04.341434
1518,2021:10:19:14:38:41.812030,N9,MVNG,"axes: 1,2,3,0",None,None,0.000257200008491,2021:10:19:14:34:04.552299,2021:10:19:14:34:04.559294
1529,2021:10:19:14:38:41.813027,N9,ARM,"v : velocity: -119100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0005321999778971,2021:10:19:14:34:04.654237,2021:10:19:14:34:04.661235
1548,2021:10:19:14:38:41.821006,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002527000033296,2021:10:19:14:34:05.389047,2021:10:19:14:34:05.397041
1559,2021:10:19:14:38:41.823000,N9,ARM,"v : velocity: -118600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002210999955423,2021:10:19:14:34:05.485987,2021:10:19:14:34:05.492981
1578,2021:10:19:14:38:41.825994,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002660999889485,2021:10:19:14:34:06.218060,2021:10:19:14:34:06.228056
1589,2021:10:19:14:38:41.827987,N9,ARM,"v : velocity: -118100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002439999952912,2021:10:19:14:34:06.319997,2021:10:19:14:34:06.325995
1608,2021:10:19:14:38:41.834969,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002185000048484,2021:10:19:14:34:06.561859,2021:10:19:14:34:06.568855
1619,2021:10:19:14:38:41.837960,N9,ARM,"v : velocity: -117600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0003194999881088,2021:10:19:14:34:06.664804,2021:10:19:14:34:06.671800
1638,2021:10:19:14:38:41.841953,N9,MVNG,"axes: 1,2,3,0",None,None,0.000286499998765,2021:10:19:14:34:07.404390,2021:10:19:14:34:07.411387
1653,2021:10:19:14:38:41.844941,N9,ARM,"v : velocity: -117100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002218000008724,2021:10:19:14:34:07.536319,2021:10:19:14:34:07.543313
1672,2021:10:19:14:38:41.851924,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002348999987589,2021:10:19:14:34:07.776180,2021:10:19:14:34:07.784175
1683,2021:10:19:14:38:41.855916,N9,ARM,"v : velocity: -116600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002861999964807,2021:10:19:14:34:07.880115,2021:10:19:14:34:07.885113
1702,2021:10:19:14:38:41.859902,N9,MVNG,"axes: 1,2,3,0",None,None,0.0005175999831408,2021:10:19:14:34:08.612209,2021:10:19:14:34:08.620205
1713,2021:10:19:14:38:41.866888,N9,ARM,"v : velocity: -116100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002144000027328,2021:10:19:14:34:08.710149,2021:10:19:14:34:08.717145
1728,2021:10:19:14:38:41.869876,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002683000057004,2021:10:19:14:34:08.926026,2021:10:19:14:34:08.932024
1739,2021:10:19:14:38:41.871874,N9,ARM,"v : velocity: -115600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002806000120472,2021:10:19:14:34:09.031478,2021:10:19:14:34:09.037475
1754,2021:10:19:14:38:41.874861,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002742999931797,2021:10:19:14:34:09.247356,2021:10:19:14:34:09.255350
1765,2021:10:19:14:38:41.875859,N9,ARM,"v : velocity: -115100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002837000065483,2021:10:19:14:34:09.348300,2021:10:19:14:34:09.355293
1784,2021:10:19:14:38:41.883838,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002798000059556,2021:10:19:14:34:10.085369,2021:10:19:14:34:10.093367
1799,2021:10:19:14:38:41.885833,N9,ARM,"v : velocity: -114600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0003072000108659,2021:10:19:14:34:10.214301,2021:10:19:14:34:10.220301
1818,2021:10:19:14:38:41.888824,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002405999985057,2021:10:19:14:34:10.456158,2021:10:19:14:34:10.464154
1833,2021:10:19:14:38:41.891816,N9,ARM,"v : velocity: -114100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002425999991828,2021:10:19:14:34:10.584081,2021:10:19:14:34:10.590077
1852,2021:10:19:14:38:41.900792,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003135000006295,2021:10:19:14:34:11.317980,2021:10:19:14:34:11.325974
1867,2021:10:19:14:38:41.903784,N9,ARM,"v : velocity: -113600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.00036320000072,2021:10:19:14:34:11.444907,2021:10:19:14:34:11.450906
1882,2021:10:19:14:38:41.905779,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002570000069681,2021:10:19:14:34:11.665983,2021:10:19:14:34:11.672978
1897,2021:10:19:14:38:41.908771,N9,ARM,"v : velocity: -113100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0003780999977607,2021:10:19:14:34:11.790907,2021:10:19:14:34:11.796903
1912,2021:10:19:14:38:41.914755,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003306999860797,2021:10:19:14:34:12.012967,2021:10:19:14:34:12.020962
1923,2021:10:19:14:38:41.916750,N9,ARM,"v : velocity: -112600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002226999931735,2021:10:19:14:34:12.116912,2021:10:19:14:34:12.122905
1942,2021:10:19:14:38:41.920740,N9,MVNG,"axes: 1,2,3,0",None,None,0.0004009999975096,2021:10:19:14:34:12.846248,2021:10:19:14:34:12.854245
1953,2021:10:19:14:38:41.921736,N9,ARM,"v : velocity: -112100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002357000048505,2021:10:19:14:34:12.941193,2021:10:19:14:34:12.947187
1968,2021:10:19:14:38:41.924728,N9,MVNG,"axes: 1,2,3,0",None,None,0.000257200008491,2021:10:19:14:34:13.160054,2021:10:19:14:34:13.168051
1979,2021:10:19:14:38:41.931712,N9,ARM,"v : velocity: -111600, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0005391999729909,2021:10:19:14:34:13.265989,2021:10:19:14:34:13.271986
1998,2021:10:19:14:38:41.935699,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002374000032432,2021:10:19:14:34:13.511852,2021:10:19:14:34:13.518850
2009,2021:10:19:14:38:41.937693,N9,ARM,"v : velocity: -111100, A : acceleration: 309300, R : relative: 304490, X : X: 28956, Y : Y: 2",None,None,0.0002589999930933,2021:10:19:14:34:13.614798,2021:10:19:14:34:13.622792
2028,2021:10:19:14:38:41.940685,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001211999988299,2021:10:19:14:34:14.353203,2021:10:19:14:34:14.360198
